gamma	sackin	colless	beta	blum	crown_age	tree_height	pigot_rho	number_of_lineages	nltt_base	phylogenetic_div	avg_ladder	max_ladder	cherries	il_number	pitchforks	stairs	laplace_spectrum_a	laplace_spectrum_p	laplace_spectrum_e	laplace_spectrum_g	imbalance_steps	j_one	b1	b2	area_per_pair	average_leaf_depth	i_stat	ew_colless	max_del_width	max_depth	max_width	rogers	stairs2	tot_coph	var_depth	symmetry_nodes	mpd	psv	vpd	mntd	j_stat	rquartet	wiener	max_betweenness	max_closeness	diameter	eigenvector	mean_branch_length	var_branch_length	mean_branch_length_int	mean_branch_length_ext	var_branch_length_int	var_branch_length_ext	model	extinction	combined
0.8947623	3088	1336	0.01883301	355.8966	10	10	0.6342617	300	0.8046506	586.0483	2.28125	5	95	110	52	0.6421405	-1.080112	6.85523	9.323517	593	282	0.7994319	156.8756	6.675354	17.0627	10.29333	0.5208606	0.4926648	22	17	92	192	0.6279665	79025	7.646109	193	16.73094	8.36547	11.87308	1.936764	0.0557698	290496342	2655902	114325	2.077375e-4	29	0.6929483	0.9800138	0.9075714	0.991724	0.9683818	0.8325734	0.9848306	BD	TRUE	BD_TRUE
1.356175	3378	1702	-0.2475374	358.6289	10	10	0.06144626	300	0.8165479	550.3563	2.416667	4	102	96	45	0.5953177	-1.202733	5.722065	9.332991	589	282	0.7308009	161.0596	5.944626	17.8466	11.26	0.5078975	0.4574293	18	17	76	178	0.6428387	104801	9.591037	180	17.08935	8.544677	16.26423	1.792628	0.05696451	307212399	2741616	111005	1.919718e-4	32	0.6969757	0.9203282	0.9871156	0.9445034	0.8963142	0.9542321	1.02192	BD	TRUE	BD_TRUE
0.06440073	3097	1341	0.4192627	346.2543	10	10	0.7233296	300	0.8162807	551.158	2.26087	4	99	102	54	0.6354515	-1.152335	5.212262	9.321137	2	280	0.7971087	160.9717	6.472782	16.58375	10.32333	0.4682879	0.4630882	20	19	78	190	0.649165	91111	7.396778	190	17.11842	8.559211	16.40964	1.759977	0.05706141	259606857	2746350	115965	1.922528e-4	31	0.6471294	0.9216689	0.7722996	0.963629	0.8799884	0.7989721	0.7448907	BD	TRUE	BD_TRUE
1.524976	3030	1272	0.1516127	352.6971	10	10	0.5614878	300	0.8174181	547.7456	2.433333	5	97	106	47	0.6254181	-0.756264	4.597087	9.322619	5	283	0.8147345	158.0043	6.442749	17.11139	10.1	0.5208991	0.4802128	24	16	96	187	0.6348341	69262	6.043478	190	16.46318	8.231589	16.09783	1.740542	0.05487726	334377402	2630847	110087	1.996697e-4	32	0.7070286	0.9159626	0.8581451	0.9619609	0.8702709	0.8401376	0.8746989	BD	TRUE	BD_TRUE
-0.2603003	3326	1634	-0.2240747	358.0375	10	10	0.8381582	300	0.8216973	534.9082	2.416667	5	101	98	48	0.6120401	-0.8919632	4.757575	9.3193	1	281	0.7422266	160.085	6.160149	18.03964	11.08667	0.5280286	0.4735169	16	18	70	183	0.6324023	92698	10.58109	184	15.8865	7.943249	19.62657	1.901872	0.05295499	348383868	2535093	114505	2.011337e-4	35	0.666834	0.8944952	0.8234327	0.8376755	0.9509362	0.720929	0.9215908	BD	TRUE	BD_TRUE
0.5562149	3259	1557	-0.2888731	361.5699	10	10	0.5614878	300	0.8200023	539.993	2.259259	4	98	104	53	0.632107	-0.8197689	4.698938	9.320073	1	280	0.7574856	157.555	6.537098	18.30187	10.86333	0.5437279	0.492954	16	19	76	189	0.6218634	76801	10.84079	191	16.13699	8.068495	17.21284	1.804455	0.05378996	344094630	2576980	115075	2.024316e-4	34	0.7058123	0.9029984	0.8265104	0.9037745	0.9022274	0.8319662	0.8238541	BD	TRUE	BD_TRUE
1.214557	3371	1621	-0.0223877	349.4358	10	10	0.7233296	300	0.8135928	559.2216	2.352941	3	107	86	46	0.5752508	-0.1785158	3.27196	9.321847	1	281	0.7323185	165.5967	6.267807	17.56439	11.23667	0.4681272	0.4279859	16	18	58	172	0.6666067	110083	11.15785	176	15.95076	7.975381	18.86313	1.793038	0.05316921	304555926	2532034	113399	2.062188e-4	32	0.5445277	0.9351532	0.9368289	0.9740467	0.896519	0.9519549	0.921932	BD	TRUE	BD_TRUE
1.301709	3021	1119	-0.01649902	353.9346	10	10	0.6342617	300	0.7990474	602.8578	2.28	4	100	100	52	0.6187291	-1.752073	8.15461	9.316165	594	284	0.8171617	160.4992	6.615112	17.53581	10.07	0.49352240000000003	0.4630889	22	15	88	185	0.646242	58399	5.98505	185	17.61097	8.805485	14.92464	1.954717	0.05870323	421170888	2803693	110531	1.8536e-4	30	0.7022638	1.008123	1.165541	1.039095	0.9773584	1.20929	1.124076	BD	TRUE	BD_TRUE
0.8760122	3092	1224	-0.01061035	353.0092	10	10	-0.1856439	300	0.8198448	540.4656	2.380952	3	103	94	47	0.5986622	-1.875051	10.21135	9.327862	594	283	0.7983977	161.1631	6.269379	17.07353	10.30667	0.507138	0.4550751	18	16	98	179	0.6476637	79380	6.166511	182	17.74752	8.873759	17.13559	1.704562	0.05915839	320372361	2865625	106607	1.840875e-4	29	0.7015559	0.9037887	0.8799427	0.955642	0.852281	1.03224	0.7262656	BD	TRUE	BD_TRUE
2.117242	3764	2040	-0.5111475	370.5641	10	10	0.04287775	300	0.8064513	580.646	2.590909	4	98	104	48	0.6187291	-1.212879	7.368477	9.335706	591	276	0.655857	157.5895	5.277469	18.53619	12.54667	0.5401075	0.4832727	14	23	66	185	0.6252631	147044	15.05802	187	17.28487	8.642435	14.89802	1.932264	0.05761623	283214259	2758518	111937	1.906405e-4	39	0.6618339	0.9709799	1.170044	0.9758602	0.9661322	1.013646	1.329263	BD	TRUE	BD_TRUE
-0.5899529	3292	1540	0.02104126	349.3229	10	10	-0.1856439	300	0.8126248	562.1255	2.166667	4	103	94	52	0.5953177	-0.3934124	5.050787	9.338751	6	279	0.7498923	163.7323	5.331064	17.18158	10.97333	0.4841432	0.4507605	26	20	84	178	0.6560589	106857	8.253467	180	14.21776	7.108882	9.567111	1.8909	0.04739255	352297278	2219392	112481	2.382111e-4	31	0.6894754	0.9400092	0.8030102	0.9345318	0.94545	0.8563955	0.7526081	BD	TRUE	BD_TRUE
0.5313183	2932	1080	0.4928711	346.7209	10	10	0.7233296	300	0.8231754	530.4737	2.772727	6	99	102	51	0.6287625	-1.487167	9.529333	9.319627	1	285	0.8419664	159.7028	6.763916	16.80928	9.773333	0.4926441	0.4679745	24	14	108	188	0.6443491	61386	4.450123	189	16.65237	8.326183	17.91845	1.702303	0.05550788	401468775	2675150	111247	1.878185e-4	28	0.6641456	0.8870798	0.715309	0.9232489	0.8511517	0.7818846	0.648972	BD	TRUE	BD_TRUE
1.051598	3138	1350	-0.06066406	353.872	10	10	0.7233296	300	0.8403302	479.0094	2.555556	4	98	104	59	0.6153846	0.2704182	5.923075	9.327108	1	283	0.7866939	160.0401	6.295837	17.71135	10.46	0.4819504	0.4745436	18	16	80	184	0.646032	71954	6.503411	187	14.75431	7.377154	22.16142	1.490011	0.04918103	340028610	2365517	117037	2.184524e-4	32	0.618533	0.801019	0.6925199	0.8574086	0.7450054	0.8093032	0.5725167	BD	TRUE	BD_TRUE
1.594793	3062	1242	-0.2402686	362.9351	10	10	0.4999584	300	0.8209973	537.008	2.28	3	97	106	51	0.6421405	-0.6134481	7.579365	9.324521	1	280	0.80622	155.7697	6.442913	17.42323	10.20667	0.5195356	0.4865405	22	19	96	192	0.6260617	67053	6.659487	195	16.04888	8.024439	15.33196	1.750694	0.05349626	335477673	2562964	115461	2.079835e-4	32	0.7055094	0.8980068	0.9403944	0.9208186	0.875347	1.049039	0.8345884	BD	TRUE	BD_TRUE
-0.6794912	2959	1063	0.1704663	349.7411	10	10	0.5614878	300	0.8192729	542.1814	2.25	4	101	98	51	0.6020067	-0.971085	4.021895	9.320197	593	282	0.8342837	161.5558	6.785995	17.22593	9.863333	0.4754373	0.451467	26	17	106	180	0.6565783	56079	5.589955	183	16.84832	8.424158	19.06663	1.84672	0.05616105	413629545	2703279	115497	1.886689e-4	32	0.7012311	0.9066579	0.7419971	0.8898438	0.9233599	0.7076548	0.7780297	BD	TRUE	BD_TRUE
0.3112756	3439	1775	-0.3609863	363.9499	10	10	0.6342617	300	0.8104197	568.7409	2.695652	7	100	100	47	0.632107	-0.5414784	4.695388	9.334357	2	277	0.7178382	157.4973	5.341552	17.96676	11.46333	0.5605488	0.4896949	14	22	72	189	0.6164931	111226	10.51036	189	16.10979	8.0548940000000009	16.7103	1.864405	0.0536993	280273641	2554852	110045	2.01324e-4	36	0.7061096	0.9510718	1.063042	0.9700677	0.9322026	1.218286	0.9116751	BD	TRUE	BD_TRUE
0.1137271	3120	1332	0.2367139	347.8149	10	10	0.5614878	300	0.8066524	580.0428	2.608696	5	102	96	45	0.5953177	-0.8147955	3.510959	9.319218	2	280	0.7912326	161.8995	6.783855	17.2709	10.4	0.4944534	0.4483102	22	19	86	178	0.6549583	79140	9.685619	182	16.9606	8.4803	17.5739	1.857883	0.05653533	370193658	2700706	107931	1.889307e-4	32	0.7039396	0.9699713	0.9452886	1.011276	0.9289415	0.970154	0.9203615	BD	TRUE	BD_TRUE
0.483204	3011	1069	0.06299805	350.2135	10	10	0.6342617	300	0.8101639	569.5083	2.307692	4	103	94	51	0.6153846	-1.798506	10.69642	9.317642	1	284	0.8198757	161.702	6.580872	17.52488	10.03667	0.4832337	0.4540763	22	15	90	184	0.6534362	57149	5.13243	186	17.3333	8.666648	15.62837	1.777147	0.05777765	423560421	2773888	113149	1.850806e-4	29	0.6993781	0.952355	0.9124253	1.016564	0.8885735	0.980229	0.839936	BD	TRUE	BD_TRUE
-0.9593106	3123	1265	-0.2571985	362.4372	10	10	0.0809209	300	0.8164458	550.6625	2.473684	5	100	100	48	0.632107	-1.195182	7.708342	9.315527	1	283	0.7904725	157.8524	6.486969	17.82673	10.41	0.523035	0.4762177	24	16	88	189	0.6286876	67124	6.804582	190	16.25857	8.129284	19.96373	1.841022	0.05419523	413323950	2592390	106981	1.84366e-4	31	0.7070583	0.9208403	0.7524393	0.9211717	0.9205111	0.8253605	0.6825222	BD	TRUE	BD_TRUE
2.463589	3266	1424	-0.2848016	364.4196	10	10	0.399646	300	0.809769	570.6929	2.533333	4	95	110	48	0.6421405	-1.337337	6.035125	9.335625	11	278	0.7558621	153.9493	5.606128	17.37026	10.88667	0.5488145	0.4978056	20	21	98	192	0.6187592	98739	7.67942	193	17.40585	8.702924	14.86742	1.857156	0.0580195	360080271	2786193	105761	1.891591e-4	35	0.5676047	0.9543359	1.041553	0.9802666	0.9285781	0.998579	1.086387	BD	TRUE	BD_TRUE
0.350393	3394	1692	-0.4776535	371.1059	10	10	0.6342617	300	0.8206367	538.0898	2.291667	4	98	104	46	0.6120401	-0.1992668	4.75357	9.329039	1	279	0.7273558	156.2422	5.835421	17.6598	11.31333	0.5490814	0.4815361	22	20	74	183	0.6250136	111382	11.14564	188	16.01115	8.005573	16.02566	1.883544	0.05337049	218376462	2555546	111719	2.073046e-4	33	0.7043321	0.8998157	0.8405395	0.8575778	0.9417721	0.7217956	0.9577561	BD	TRUE	BD_TRUE
0.5693592	3168	1394	0.1218848	346.1118	10	10	0.5614878	300	0.8122647	563.206	2.25	4	108	84	45	0.5685619	-0.9592128	4.199549	9.320968	589	280	0.7792442	167.1007	6.407833	17.49788	10.56	0.435297	0.4078456	20	19	86	170	0.6815338	81226	8.66194	173	17.05036	8.52518	15.41539	1.746077	0.05683453	351351825	2726911	113865	1.93656e-4	31	0.6981891	0.941816	0.8532211	1.011055	0.8730384	0.8948837	0.8051665	BD	TRUE	BD_TRUE
1.312314	3049	1227	0.08434448	351.1028	10	10	0.7233296	300	0.8206981	537.9058	2.45	6	103	94	47	0.5785953	-1.52713	7.327068	9.322615	591	283	0.8096575	162.5008	6.207886	17.16769	10.16333	0.4869757	0.441107	28	16	88	173	0.6607473	70840	5.454838	177	17.47239	8.736197	18.5964	1.756043	0.05824131	328006632	2817804	114749	1.841957e-4	29	0.6692389	0.8995081	0.9328341	0.921139	0.8780214	1.0001	0.868209	BD	TRUE	BD_TRUE
0.9893353	3108	1322	-0.1195508	359.8584	10	10	0.8381582	300	0.821196	536.4119	2.5	5	96	108	49	0.6254181	-1.346971	4.97704	9.31816	1	282	0.7942875	156.3359	6.667496	17.53663	10.36	0.5339705	0.4852513	20	17	72	187	0.6281292	71387	7.749565	189	16.22508	8.11254	18.32007	1.771269	0.0540836	399203433	2594932	103729	1.897332e-4	33	0.7016447	0.8970099	0.8246557	0.9084617	0.8856345	0.6907962	0.9601172	BD	TRUE	BD_TRUE
1.643558	3022	1240	0.4560669	341.8361	10	10	-0.2056056	300	0.8170133	548.9602	2.318182	4	105	90	49	0.6020067	-0.9479662	5.015686	9.320982	1	283	0.8168913	164.8543	6.88446	16.93052	10.07333	0.4609874	0.4378775	24	16	80	180	0.6653828	72122	6.710323	182	16.76972	8.38486	16.46829	1.65293	0.05589907	351680454	2685112	104849	1.924301e-4	31	0.6884218	0.9179936	0.8668789	1.010136	0.8264652	1.02484	0.6960066	BD	TRUE	BD_TRUE
1.806161	3242	1524	-0.163787	357.5638	10	10	0.5614878	300	0.8054126	583.7623	2.285714	4	103	94	43	0.5852843	-0.4915744	3.028531	9.322172	3	282	0.7614576	161.9189	6.267502	17.33182	10.80667	0.491608	0.440094	16	17	74	175	0.6553749	96013	9.146444	179	16.69526	8.347632	15.54573	1.879728	0.05565088	241955331	2650873	106109	2.004599e-4	28	0.7056726	0.9761911	1.07304	1.012762	0.9398641	0.9573942	1.188844	BD	TRUE	BD_TRUE
1.892595	3146	1354	-0.03710938	355.8075	10	10	0.7233296	300	0.8222434	533.2699	2.409091	5	99	102	50	0.6120401	-1.007195	4.770759	9.322203	2	282	0.7846935	159.3779	6.489639	17.39674	10.48667	0.4932591	0.4618555	24	17	74	183	0.6459953	80205	7.648651	184	16.75322	8.376609	17.73678	1.622068	0.05584406	351494334	2691565	106205	1.86687e-4	33	0.6377485	0.8917557	0.8480835	0.9730189	0.8110342	0.9241619	0.762231	BD	TRUE	BD_TRUE
1.946471	3199	1433	-0.2479974	360.9671	10	10	0.6342617	300	0.8029505	591.1484	2.310345	4	99	102	49	0.6120401	-1.294407	4.308341	9.323547	1	283	0.7716929	158.8472	6.39032	17.4769	10.66333	0.5346697	0.4796164	16	16	72	183	0.6322774	86331	7.729086	185	17.49423	8.747115	14.38308	1.834343	0.0583141	269631426	2789776	119119	1.934128e-4	30	0.5566257	0.9885425	1.067721	1.060392	0.9171716	1.211735	0.9179862	BD	TRUE	BD_TRUE
1.388325	3025	1211	0.1262553	348.4567	10	10	0.5614878	300	0.8042992	587.1023	2.285714	4	103	94	53	0.6153846	-1.462134	6.308039	9.315683	1	281	0.8160812	162.5284	6.452423	17.38446	10.08333	0.496243	0.4590616	28	18	100	184	0.6472621	62391	6.42447	184	17.14457	8.572283	15.35177	1.842999	0.05714855	408541680	2729474	104897	1.857647e-4	33	0.6895497	0.9817764	1.068434	1.042458	0.9214997	0.9030681	1.228952	BD	TRUE	BD_TRUE
1.303061	2857	929	0.2367139	351.6015	10	10	0.6342617	300	0.8139151	558.2547	2.578947	7	101	98	49	0.6220736	-0.6336539	3.655148	9.320921	584	285	0.8640692	160.4992	7.194092	16.72341	9.523333	0.4744499	0.4500119	26	14	96	186	0.6540552	52099	4.323868	187	16.65852	8.329261	16.72522	1.747032	0.05552841	397944651	2659586	116819	1.9703e-4	28	0.6891293	0.9335363	0.8727576	0.9939594	0.8735159	0.9358113	0.8057913	BD	TRUE	BD_TRUE
0.6390242	3146	1454	-0.03487812	354.4668	10	10	-0.7286165	300	0.8128562	561.4315	2.416667	3	101	98	48	0.6220736	-1.2993	5.08081	9.320312	592	282	0.7846935	159.9495	6.21077	17.23398	10.48667	0.5188134	0.4713048	20	17	76	186	0.6349552	83855	6.672062	188	17.46689	8.733447	17.77899	1.880883	0.05822298	284366688	2802702	106737	1.848607e-4	29	0.6498289	0.9388487	0.8637067	0.9372454	0.9404414	0.793968	0.9358625	BD	TRUE	BD_TRUE
1.475886	3421	1739	-0.375708	365.6055	10	10	0.7233296	300	0.8239625	528.1126	2.571429	4	96	108	54	0.6187291	-0.2610195	3.299963	9.327096	1	278	0.7216152	156.9886	6.328898	18.15391	11.40333	0.5469654	0.4915415	16	21	58	185	0.6247749	104338	13.59932	185	15.96349	7.981743	22.59133	1.78339	0.05321162	283730421	2552982	104981	1.959963e-4	35	0.6924087	0.8831314	0.8742232	0.8745104	0.8916949	0.8096681	0.9411227	BD	TRUE	BD_TRUE
3.530296	2969	1067	0.2867676	343.0525	10	10	0.4999584	300	0.8123735	562.8794	2.3125	4	106	88	51	0.5953177	-2.091997	10.4003	9.32234	4	283	0.8314738	166.3199	6.37973	17.31761	9.896667	0.4425328	0.4280463	34	16	98	178	0.6692472	55518	4.815373	179	17.8119	8.90595	14.39557	1.540485	0.059373	421337256	2863727	111521	1.841717e-4	31	0.7045733	0.9412698	1.114529	1.113445	0.7702423	1.071238	1.102365	BD	TRUE	BD_TRUE
-0.1251257	3068	1230	0.4030688	343.8726	10	10	0.02513478	300	0.7962898	611.1306	2.47619	5	104	92	47	0.5852843	-1.422695	5.748912	9.315837	594	281	0.8046433	163.9587	6.31002	16.73588	10.22667	0.4744842	0.4340177	18	18	92	175	0.6679681	83364	5.894939	178	17.41056	8.705279	14.19662	1.94843	0.05803519	312062478	2762776	118691	1.916441e-4	30	0.704608	1.021958	1.04031	1.0700210000000001	0.9742149	1.281078	0.8000421	BD	TRUE	BD_TRUE
3.345501	3070	1260	-0.001777344	353.1446	10	10	0.7233296	300	0.8271464	518.5608	2.368421	4	104	92	45	0.6053512	-1.547314	6.012179	9.323163	1	282	0.8041191	161.7133	6.938934	17.52705	10.23333	0.5099545	0.4503435	22	17	82	181	0.6471343	65921	7.938685	182	16.71787	8.358933	16.81645	1.488319	0.05572622	398247732	2694049	107517	1.875571e-4	32	0.6746221	0.8671586	0.8850324	0.9909832	0.7441594	1.034894	0.7086726	BD	TRUE	BD_TRUE
-0.6209917	3069	1277	0.01593649	354.8726	10	10	0.7233296	300	0.8314081	505.7757	2.346154	6	95	110	57	0.6220736	-0.5471173	4.954521	9.321557	1	283	0.8043811	157.6254	6.472565	17.51026	10.23	0.5138421	0.4905317	26	16	82	186	0.6348064	66148	6.659298	188	15.83649	7.918244	21.53591	1.752314	0.0527883	395339403	2543601	115055	1.949053e-4	31	0.6397966	0.8457788	0.6950582	0.8151967	0.876157	0.6730258	0.7174098	BD	TRUE	BD_TRUE
2.022861	3558	1834	-0.4154565	367.2698	10	10	-0.4571638	300	0.8135196	559.4413	2.681818	6	99	102	44	0.6220736	-0.4026408	3.180711	9.342516	583	275	0.6938296	156.9621	4.770327	17.77329	11.86	0.5308579	0.4734894	16	24	74	186	0.6297665	133355	13.81311	187	16.42211	8.211056	18.71991	1.812817	0.05474036999999999	290769123	2616462	106935	1.939399e-4	34	0.7068896	0.9355206	1.080798	0.9648282	0.9064083	1.108771	1.05492	BD	TRUE	BD_TRUE
0.7858379	3025	1223	0.2403525	350.9433	10	10	0.6342617	300	0.8222177	533.3469	2.625	5	96	108	55	0.6555184	-0.01061519	3.811067	9.321482	1	283	0.8160812	157.8762	6.734497	16.86673	10.08333	0.4966057	0.4871903	20	16	78	196	0.6337981	74001	6.183668	197	15.52684	7.763419	19.07347	1.700225	0.05175613	317989371	2471507	118741	2.110828e-4	32	0.7060211	0.8918845	0.8189954	0.933937	0.8501123	0.8678393	0.769704	BD	TRUE	BD_TRUE
-0.1995538	3244	1442	0.09538574	348.8269	10	10	0.2848174	300	0.818604	544.188	2.388889	3	104	92	49	0.5852843	-0.6965153	5.245913	9.319346	1	281	0.7609882	162.9701	6.009155	17.03229	10.81333	0.4804913	0.4410195	20	18	78	175	0.6630216	103029	7.858016	179	16.15095	8.075476	15.22787	1.708775	0.05383651	270626229	2576968	119201	2.071376e-4	32	0.4977199	0.9100133	0.7768653	0.9660124	0.8543876	0.8625724	0.6880997	BD	TRUE	BD_TRUE
2.364221	3335	1573	-0.2049365	361.8231	10	10	0.7233296	300	0.832465	502.605	2.5	6	92	116	53	0.6555184	-1.124697	8.983187	9.341564	16	281	0.7402236	154.171	5.389473	17.30821	11.11667	0.5536743	0.5159245	24	18	84	196	0.6115827	110446	7.902731	198	16.20985	8.104924	15.41622	1.571023	0.05403283	337273773	2612484	116599	1.984634e-4	30	0.7047313	0.8404766	0.8522717	0.8958106	0.7855115	0.9550305	0.7469678	BD	TRUE	BD_TRUE
0.771007	3058	1232	0.1204126	347.1619	10	10	0.7233296	300	0.8222969	533.1094	2.357143	4	104	92	55	0.6053512	-1.306037	6.517922	9.321578	15	282	0.8072746	164.4399	6.496292	17.57155	10.19333	0.4715539	0.4479564	20	17	94	181	0.6561261	63129	6.725039	181	16.84495	8.422475	17.17234	1.696626	0.05614983	412126485	2708118	114643	1.873252e-4	33	0.5818522	0.8914873	0.7868683	0.9349516	0.8483128	0.8795209	0.6937141	BD	TRUE	BD_TRUE
0.8588237	2923	1057	0.3206274	347.5917	10	10	0.4999584	300	0.8244604	526.6187	2.4	4	103	94	47	0.5785953	-1.181865	6.028618	9.322781	1	285	0.8445589	163.302	6.950439	16.77599	9.743333	0.4776984	0.4349746	24	14	96	173	0.6671946	60787	4.739922	178	16.68596	8.342978	15.06468	1.609102	0.05561985	369254004	2683489	115479	1.970675e-4	27	0.6782036	0.8806332	0.7776705	0.9572261	0.8045511	0.8534876	0.6933067	BD	TRUE	BD_TRUE
-0.6703979	3143	1365	0.8108594	340.0271	10	10	-0.7259818	300	0.8136161	559.1518	2.285714	4	100	100	53	0.6086957	-0.1256921	4.137128	9.32299	1	282	0.7854424	162.8609	6.656647	15.95507	10.47667	0.440385	0.4461089	20	17	72	182	0.6689438	112086	7.976042	186	15.39658	7.698289	13.27213	1.886967	0.05132193	217026534	2432655	111751	2.211764e-4	25	0.7042425	0.9350364	0.7707935	0.9265326	0.9434834	0.8013966	0.7428294	BD	TRUE	BD_TRUE
0.2992804	3030	1222	0.1042187	352.5335	10	10	0.5614878	300	0.8201621	539.5136	2.5	5	100	100	49	0.6287625	-0.667703	4.963906	9.322998	1	281	0.8147345	159.4459	6.84008	16.98074	10.1	0.509521	0.4671689	22	18	76	188	0.640473	72192	6.779264	189	16.02776	8.013879	15.9598	1.807074	0.05342586	316692282	2557672	113035	2.026681e-4	31	0.6998731	0.9021967	0.7641437	0.9008476	0.9035368	0.7467023	0.7840205	BD	TRUE	BD_TRUE
2.346937	3208	1374	-0.2078809	359.889	10	10	-0.1856439	300	0.821043	536.8711	2.36	5	99	102	48	0.6086957	-1.491659	5.225007	9.321992	1	281	0.7695279	159.2999	6.231514	17.81298	10.69333	0.5012817	0.458851	16	18	86	182	0.6463262	80140	8.741761	185	16.91467	8.457335	15.25097	1.71712	0.05638223	380594568	2718369	118315	1.923475e-4	31	0.6998069	0.8977777	0.9670974	0.9372587	0.8585599	0.9417507	0.9924122	BD	TRUE	BD_TRUE
1.590339	3238	1528	0.0423877	349.236	10	10	0.399646	300	0.8270791	518.7628	2.222222	4	102	96	60	0.6053512	-0.2747232	6.738522	9.335722	42	280	0.7623983	162.8758	6.268887	16.88169	10.79333	0.4885583	0.4651237	16	19	70	181	0.6478577	105509	8.692932	182	15.84289	7.921445	13.76316	1.602105	0.05280963	245504649	2536957	114171	2.074997e-4	30	0.7012245	0.8674964	0.8329122	0.9343861	0.8010525	0.933114	0.7272775	BD	TRUE	BD_TRUE
1.558683	3289	1455	-0.05771973	354.6185	10	10	0.4999584	300	0.806435	580.695	2.407407	4	100	100	45	0.5886288	-1.096508	6.9802	9.334843	11	281	0.7505763	160.3911	5.547287	17.29536	10.96333	0.5057834	0.4551083	20	18	80	176	0.6535411	103857	7.420056	179	16.15908	8.07954	12.72534	1.859011	0.0538636	366336651	2556522	110885	2.04211e-4	33	0.6988375	0.9710619	1.095034	1.012897	0.9295056	1.023784	1.165992	BD	TRUE	BD_TRUE
-0.03405111	2958	1152	0.1218848	354.9461	10	10	0.8381582	300	0.8042287	587.314	2.56	6	96	108	51	0.632107	-1.680958	7.567581	9.318228	1	283	0.8345658	157.8674	6.768463	16.97605	9.86	0.5057979	0.4748891	26	16	86	189	0.6387911	61533	5.117458	189	17.41246	8.706228	13.93323	2.018416	0.05804152	358284393	2777406	117349	1.910156e-4	30	0.7039417	0.9821305	0.9469385	0.9548713	1.009208	0.8186866	1.076023	BD	TRUE	BD_TRUE
1.630348	2991	1139	0.00263916	355.4963	10	10	-0.6137879	300	0.8388044	483.5867	2.391304	4	99	102	48	0.5986622	-1.193213	10.09292	9.335643	594	283	0.8253579	159.8739	6.534698	16.96751	9.97	0.4917202	0.456487	26	16	92	179	0.6519158	66658	4.932207	183	17.05066	8.525329	20.14913	1.535832	0.05683552	320413959	2774736	113279	1.863637e-4	29	0.6300118	0.8086733	0.7085056	0.8497041	0.7679161	0.7511968	0.6651249	BD	TRUE	BD_TRUE
-0.3203519	3036	1270	0.1425871	355.3972	10	10	-0.4519461	300	0.8098529	570.4413	2.548387	6	92	116	52	0.632107	-0.3872895	6.443669	9.322303	1	282	0.8131244	155.1835	6.800095	16.75202	10.12	0.5384509	0.5006323	22	17	82	189	0.6263571	78218	6.768161	191	15.91909	7.959547	13.58401	1.985253	0.05306365	291154260	2519621	106371	2.109418e-4	30	0.6726072	0.9539153	0.8166699	0.9149441	0.9926266	0.6754606	0.9566487	BD	TRUE	BD_TRUE
0.185266	3096	1220	-0.02827637	359.1725	10	10	-0.4519461	300	0.8249251	525.2248	2.533333	5	93	114	50	0.638796	-0.2189055	4.142176	9.326982	1	282	0.7973662	155.572	6.199997	16.93365	10.32	0.5224607	0.488447	26	17	96	191	0.6327837	83115	5.970836	193	15.73426	7.867129	18.37133	1.80158	0.05244753	314039817	2513591	108377	2.021581e-4	30	0.7008715	0.8783024	0.8047008	0.8556637	0.9007902	0.74603	0.8646521	BD	TRUE	BD_TRUE
0.470915	3035	1179	-0.01208252	353.337	10	10	0.5614878	300	0.8165988	550.2036	2.12	3	101	98	51	0.6187291	-1.181106	5.272178	9.318749	1	283	0.8133923	161.4937	6.547729	17.52577	10.11667	0.4733324	0.4568029	26	16	108	185	0.6499061	60717	5.501394	186	16.82981	8.414907	17.769	1.859753	0.05609938	411389481	2695146	109893	1.861762e-4	30	0.6844684	0.920073	0.8802672	0.9102036	0.9298765	0.8522556	0.9108419	BD	TRUE	BD_TRUE
1.590825	2938	1150	0.7117726	341.2679	10	10	0.2232881	300	0.8072647	578.2058	2.444444	4	104	92	42	0.5953177	-1.730269	7.110234	9.323308	592	283	0.840247	163.8072	6.605194	16.57703	9.793333	0.48782	0.4375138	24	16	106	178	0.6611482	67491	4.498952	179	17.80064	8.900319	13.77991	1.769594	0.05933546	331414719	2852511	114089	1.86837e-4	28	0.6891364	0.9668994	0.9233297	1.049553	0.8847968	0.9132374	0.9228703	BD	TRUE	BD_TRUE
-0.03101513	3263	1513	0.05269287	350.977	10	10	0.7233296	300	0.8216418	535.0745	2.695652	4	101	98	50	0.6220736	-0.1011262	3.586481	9.327336	583	280	0.756557	160.2252	6.097225	17.4233	10.87667	0.5203305	0.4710333	20	19	70	186	0.640239	97101	8.429554	186	15.99265	7.996323	21.04647	1.758022	0.05330882	353633355	2554036	107007	2.027479e-4	34	0.6113209	0.8947734	0.7292604	0.9106415	0.8790111	0.7817723	0.6790386	BD	TRUE	BD_TRUE
