gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance model
2.31466 3574 1828 0.04103163 156576 -0.4493164 365.8416 10 10 -0.7259818 300 0.8043888 586.8335 2.291667 4 102 11 17 96 49 0.6086957 -1.34036 5.666255 9.322875 582 0.0000648051 16.84332 0.0001386314 8.038269 278 0.6907234 160.1184 5.567182 18.41525 11.91333 0.5197833 0.4657097 14 21 10.93489 70 3.333333 6550 2976 182 0.6376884 121351 12.85534 182 17.24238 8.621188 13.82263 1.883999 0.05747459 275295909 2747182 112095 0.0001751927 0.0001945699 34 0.2706357 0.6406598 0.981327 1.220083 1.020918 0.9419996 1.121101 1.319369 0.5184326 0.8733333 BD
1.775156 3133 1343 0.03014523 81367 0.1167322 353.833 10 10 0.6342617 300 0.8182315 545.3056 2.615385 4 94 5 23 112 56 0.6454849 -0.8631622 5.271781 9.327498 578 0.0001445088 15.50696 0.0004839903 6.960508 282 0.7879494 156.428 6.493362 17.14232 10.44333 0.5159631 0.4941459 18 17 9.462437 78 4.588235 5668 2535 193 0.631578 83967 7.518517 196 16.8507 8.425348 17.07454 1.763253 0.05616899 355837644 2701832 106067 0.0001877229 0.0001912223 30 0.2391983 0.654319 0.9118823 0.9152435 0.942341 0.8816266 0.9372644 0.8945879 0.5149729 0.6466667 BD
1.416667 3063 1239 0.02781082 75363 0.3162109 349.168 10 10 0.5614878 300 0.8155756 553.2732 2.392857 4 97 7 25 106 53 0.6354515 -0.8465931 3.84649 9.325205 592 0.000156529 14.65586 0.0002207167 6.928824 282 0.8059568 158.7058 6.682022 16.80796 10.21 0.4778504 0.4705873 26 17 9.228715 92 5.411765 5528 2465 190 0.6489322 81000 7.290201 193 17.20708 8.603542 16.08951 1.715969 0.05735695 303123105 2760987 114971 0.0001972387 0.0001906073 28 0.2406324 0.705871 0.9252061 0.9035258 0.992879 0.8579843 0.9684352 0.8329742 0.5347773 0.7466667 BD
-0.181541 3086 1286 0.02886579 74834 0.09538574 354.5052 10 10 0.4999584 300 0.8319793 504.062 2.208333 4 96 5 17 108 55 0.632107 0.3497054 7.258023 9.330823 67 0.0002256 13.89132 0.0007289193 6.241485 283 0.79995 157.696 6.370483 16.9736 10.28667 0.4898935 0.4808895 20 16 9.305509 90 5.625 5574 2488 189 0.6367253 80724 6.144972 193 14.88612 7.443058 14.7343 1.776068 0.04962039 312031224 2374132 109197 0.000194742 0.000226373 29 0.2419158 0.6585079 0.842913 0.6759242 0.7974894 0.8880339 0.6237164 0.7259442 0.4714734 0.8666667 BD
3.393155 3041 1249 0.02803529 59839 0.1042187 351.9199 10 10 0.6342617 300 0.8357054 492.8839 2.363636 4 102 9 18 96 48 0.6020067 -1.036431 5.54002 9.329944 593 0.0000019145 16.74905 0.0000417479 7.505195 282 0.8117874 161.111 6.773346 17.00693 10.13667 0.4936299 0.4511297 22 17 9.155259 80 4.705882 5484 2443 180 0.6526148 73249 6.874236 184 16.72532 8.362661 15.79575 1.439559 0.05575107 324610992 2710792 109695 0.0001941748 0.0001968754 29 0.2281056 0.6809405 0.8242206 0.8311362 0.9293627 0.7197795 0.8527224 0.7905118 0.5618972 0.7166667 BD
3.220457 2971 1107 0.02484793 35107 0.308114 347.7765 10 10 0.5614878 300 0.8178007 546.5979 2.55 5 100 12 17 100 51 0.6020067 -0.7854496 4.048254 9.337133 576 0.0000943319 17.47604 0.001094664 7.651141 284 0.830914 161.5163 6.61261 17.09014 9.903333 0.4716005 0.4481364 18 15 8.921536 96 6.4 5344 2373 180 0.6612629 60918 4.488952 182 17.10881 8.554404 15.69293 1.575894 0.05702936 393736203 2747361 113735 0.000192123 0.0001916071 28 0.2081869 0.6540065 0.9140433 1.075431 1.040986 0.7879471 1.272776 0.8509897 0.5675356 0.6166667 BD
2.08334 3150 1376 0.03088595 56792 -0.2461572 363.6619 10 10 0.3195481 300 0.8264187 520.744 2.366667 4 92 3 25 116 58 0.6722408 -0.7756169 3.887477 9.325082 593 0.0003220454 14.48183 0.0002000669 6.843104 281 0.783697 153.8314 6.456322 17.80397 10.5 0.5592718 0.5232826 24 18 9.519199 82 4.555556 5702 2552 201 0.6046576 71671 8.197324 201 16.86313 8.431565 18.67516 1.68024 0.05621043 405921315 2718799 103627 0.0001771793 0.0001854631 35 0.2376782 0.6932532 0.8708093 0.7776945 0.9017046 0.84012 0.791947 0.7642419 0.5160078 0.5333333 BD
1.126995 3099 1337 0.03001055 49615 -0.09323578 357.7799 10 10 -0.02380206 300 0.8222593 533.2221 2.545455 4 97 10 16 106 52 0.6254181 -1.712316 8.17762 9.322118 584 0.0002858992 17.59138 0.000035782 7.821362 282 0.7965943 158.5263 6.441238 17.62285 10.33 0.505112 0.4763407 22 17 9.348915 94 5.529412 5600 2501 187 0.6345987 68108 6.917492 188 17.37131 8.685657 18.26555 1.732793 0.05790438 377466036 2802481 116441 0.000184604 0.0001833701 31 0.2404837 0.6664004 0.8916757 0.8174957 0.9171247 0.8663964 0.8547297 0.7819583 0.5125503 0.6533333 BD
0.1336848 3358 1674 0.03757491 129396 -0.1077274 356.3785 10 10 -0.1856439 300 0.8226682 531.9955 2.56 4 95 7 22 110 57 0.638796 -0.3487303 4.203896 9.328985 593 0.0001929385 14.58381 0.0094634 6.479101 281 0.7351535 158.0019 6.118118 17.57645 11.19333 0.5115278 0.4902957 16 18 10.21369 68 3.777778 6118 2760 191 0.6339994 107869 10.35715 192 16.01292 8.006461 17.22077 1.705879 0.0533764 247497006 2559521 115099 0.0001843658 0.0002011985 30 0.2288479 0.5468319 0.8896246 0.7326352 0.9265561 0.8529393 0.7857983 0.6795682 0.5190151 0.89 BD
0.7914828 3326 1560 0.03501605 124666 -0.05183105 353.4538 10 10 0.0809209 300 0.8139979 558.0063 2.583333 5 100 10 23 100 48 0.6220736 -0.5974584 5.40671 9.334737 20 0.00016478 17.55596 0.000140422 7.96134 280 0.7422266 159.8971 6.108837 17.46787 11.08667 0.5070864 0.4663242 16 19 10.10684 78 4.105263 6054 2728 186 0.6420888 105520 9.744972 186 16.16866 8.084332 19.19608 1.769679 0.05389555 346636254 2571855 102901 0.0001823487 0.0001896643 34 0.2259852 0.7063046 0.9331209 0.9229328 0.9817262 0.8848397 1.045419 0.7996594 0.5242851 0.9566667 BD
-0.9032126 3276 1580 0.03546497 108654 -0.03710938 352.4695 10 10 -0.1856439 300 0.8178285 546.5144 2.473684 4 103 9 16 94 49 0.6153846 -0.0008597028 4.247134 9.323055 1 0.0000454437 14.13698 0.00023431 6.154121 281 0.7535548 161.3294 6.31131 17.49043 10.92 0.4985047 0.4599163 18 18 9.9399 66 3.666667 5954 2678 184 0.6417817 97539 9.672508 184 15.0892 7.544601 16.63673 1.839518 0.05029734 284934144 2385094 106459 0.0001815541 0.0002183364 34 0.2452446 0.7037044 0.9139036 0.7572198 0.9080088 0.9197591 0.7779576 0.7390842 0.4951135 0.8366667 BD
0.9828312 3262 1542 0.03461202 128724 0.1726746 349.6014 10 10 0.7233296 300 0.8388758 483.3725 2.521739 4 100 12 21 100 48 0.6053512 -0.01235453 3.627661 9.330243 1 0.0003475931 12.67505 0.004321032 5.70497 281 0.756789 161.1764 6.398277 16.9493 10.87333 0.4936498 0.4583244 16 18 9.893155 80 4.444444 5926 2664 181 0.650313 107581 10.21133 183 15.61921 7.809604 19.54629 1.51719 0.05206403 245335614 2518063 116931 0.0001952744 0.0002070956 29 0.2491616 0.5451977 0.8083152 0.5876516 0.8583688 0.7585952 0.6285638 0.544001 0.5291859 0.8133333 BD
0.2137967 3387 1657 0.03719333 133829 -0.1670282 353.6477 10 10 0.02513478 300 0.8028451 591.4648 2.315789 4 104 10 15 92 52 0.6053512 -0.2842648 5.968419 9.328689 1 0.0000271706 13.79105 0.001325947 6.353289 278 0.7288591 163.7866 5.864524 17.67159 11.29 0.45503 0.441312 16 21 10.31052 76 3.619048 6176 2789 181 0.6610312 110071 11.24338 182 15.19717 7.598584 11.73663 1.899571 0.05065722 270462435 2377493 110189 0.0001848087 0.0002255438 33 0.246101 0.6739615 0.9890716 1.053257 1.028621 0.9497856 1.124319 0.9830858 0.5182542 0.9433333 BD
-0.7684247 3093 1279 0.02870867 68149 0.1984375 348.4496 10 10 0.8381582 300 0.8045687 586.294 2.12 3 101 12 22 98 51 0.5986622 -0.3831062 3.902407 9.326513 2 0.0000305441 15.33591 0.001903805 6.899548 281 0.7981395 162.7014 6.691246 17.16948 10.31 0.4649976 0.4452766 18 18 9.328881 88 4.888889 5588 2495 179 0.6644567 77378 7.41194 183 16.41717 8.208584 19.18821 2.092321 0.05472389 364118190 2599463 109299 0.0001880053 0.0001958809 32 0.2540514 0.6400179 0.9804248 0.9236415 0.9142479 1.04616 0.8066158 1.034273 0.4646916 0.6366667 BD
0.9808607 3352 1552 0.03483648 157062 -0.04990733 351.6268 10 10 0.4999584 300 0.8209458 537.1626 2.375 5 103 12 14 94 54 0.5819398 -0.2167656 4.235828 9.338009 14 0.0001641613 16.47112 0.0009170093 7.366092 281 0.7364695 164.0367 5.602486 16.91946 11.17333 0.4702127 0.4441852 18 18 10.19366 80 4.444444 6106 2754 174 0.661764 121705 8.063501 179 14.68226 7.341132 11.17016 1.759434 0.04894088 275860077 2317701 110365 0.0001948558 0.0002310926 31 0.2296894 0.6851238 0.8982652 0.8603015 0.9169381 0.8797168 0.9473367 0.7760331 0.5086869 0.9666667 BD
1.909658 3097 1395 0.03131243 89201 0.4781494 343.4879 10 10 0.5614878 300 0.8288649 513.4053 2.307692 4 103 10 23 94 46 0.6086957 -0.449024 4.116692 9.326797 1 0.0000997261 15.24046 0.0003649671 6.854791 284 0.7971087 162.7112 6.401367 16.72685 10.32333 0.4999543 0.4540704 20 15 9.342237 78 5.2 5596 2499 182 0.6496543 87902 6.299788 184 15.92094 7.960469 17.96591 1.515017 0.05306979 273573891 2554173 107835 0.0001962709 0.0002018233 28 0.2410197 0.576727 0.8585372 0.7897146 0.9602439 0.7575086 0.9419918 0.6205465 0.5573622 0.7933333 BD
0.6394043 2919 1075 0.02412965 35651 0.6297827 339.3441 10 10 0.4466592 300 0.8136146 559.1561 2.444444 4 106 11 16 88 51 0.5852843 -1.65404 7.966346 9.322609 591 0.0005423417 13.02146 0.000114837 6.005646 285 0.8457162 165.7349 6.984863 16.73019 9.73 0.4563815 0.4314881 22 14 8.747913 88 6.285714 5240 2321 175 0.6708488 61216 4.786388 178 17.37961 8.689806 13.94877 1.708722 0.05793204 367278594 2788409 116735 0.0001991635 0.0001921155 28 0.2241456 0.4849039 0.9350436 0.7903147 1.016268 0.854361 0.9731514 0.5982375 0.5416158 0.6833333 BD
1.059038 3111 1349 0.0302799 86993 0.176355 350.3525 10 10 -0.4519461 300 0.8113106 566.0683 2.421053 4 100 8 15 100 53 0.6153846 -0.9116528 6.860479 9.326359 5 0.0001847306 20.18746 0.001099766 9.418413 282 0.7935216 160.7446 6.55397 16.86972 10.37 0.5000586 0.4658525 18 17 9.388982 78 4.588235 5624 2513 184 0.6447807 86791 7.029866 185 16.98062 8.49031 15.18514 1.838796 0.05660207 280233123 2712682 118295 0.0001978631 0.0001957698 30 0.2363007 0.7029895 0.9466025 1.009392 0.9739894 0.9193982 1.169385 0.852354 0.5127453 0.7933333 BD
1.905927 3418 1736 0.03896658 131388 -0.1725133 352.0852 10 10 -0.4623142 300 0.8176384 547.0848 2.3 3 107 12 16 86 49 0.5886288 -1.127869 7.10179 9.320631 1 0.0001234411 16.54895 0.0001740172 7.657833 281 0.7222486 165.4527 5.871201 17.93338 11.39333 0.4947756 0.4448007 10 18 10.41402 66 3.666667 6238 2820 176 0.6531792 108835 9.751126 179 15.63726 7.81863 15.33638 1.55088 0.0521242 255911559 2483074 117057 0.0001827151 0.0002172648 33 0.2385887 0.7028814 0.9148575 0.9352679 1.055211 0.77544 1.113425 0.7222951 0.5747789 0.7933333 BD
1.020675 3184 1452 0.03259186 107434 0.2264087 344.0243 10 10 0.4999584 300 0.8302233 509.3302 2.55 4 107 14 19 86 44 0.5819398 -0.5257738 4.510638 9.339771 590 0.0001759025 20.00995 0.0007414543 9.103953 281 0.7753284 165.4489 6.490768 16.90225 10.61333 0.4727262 0.4259321 18 18 9.632721 76 4.222222 5770 2586 174 0.6673906 96975 8.438618 175 16.51521 8.257606 16.3155 1.531991 0.05505071 284345325 2663231 110019 0.0001944012 0.0001957591 34 0.235609 0.6933042 0.8517228 0.7404442 0.9380257 0.7659953 0.889703 0.5798632 0.548822 0.9133333 BD
-0.1244375 3099 1273 0.02857399 40075 -0.1983118 359.0624 10 10 0.6342617 300 0.8408188 477.5436 2.36 5 100 12 21 100 49 0.6053512 -0.7492037 6.813909 9.326392 2 0.0001895464 16.5499 0.0000043833 7.573879 283 0.7965943 160.2706 6.596436 17.83556 10.33 0.5069202 0.4632915 20 16 9.348915 82 5.125 5600 2501 181 0.6418042 63338 6.93087 183 16.08742 8.043711 22.81321 1.568156 0.05362474 404020401 2605557 117385 0.0001824485 0.0001903102 30 0.2086547 0.6173225 0.798568 0.6624257 0.8131554 0.7840778 0.816713 0.5109632 0.5074307 0.6 BD
1.655926 3174 1376 0.03088595 73448 -0.1431055 359.1136 10 10 0.6342617 300 0.8109175 567.2476 2.714286 6 95 8 26 110 50 0.6488294 -0.2382132 4.860702 9.320781 1 0.0001410892 19.68392 0.0004793861 8.923931 281 0.7777711 155.3566 6.36573 17.59313 10.58 0.5396841 0.4993462 18 18 9.599332 74 4.111111 5750 2576 194 0.6229351 79987 7.749431 196 16.29936 8.149681 17.52884 1.920034 0.05433121 354411993 2589757 114971 0.0001875469 0.0002030036 33 0.249838 0.7024167 0.9485746 1.066763 0.9370554 0.960017 0.9694211 1.166758 0.4922762 0.6866667 BD
0.8247744 2984 1184 0.02657628 36412 0.1807715 349.7507 10 10 -0.1856439 300 0.8353318 494.0047 2.285714 3 100 11 17 100 54 0.6120401 -0.6288078 4.194057 9.325538 1 0.0003794865 15.56506 0.0003097091 7.186192 284 0.8272941 161.6342 6.796814 17.148 9.946667 0.4956426 0.4634707 18 15 8.964942 84 5.6 5370 2386 183 0.645981 61564 5.348317 183 16.34606 8.173029 19.40641 1.621978 0.05448686 386010222 2642080 114327 0.0001917546 0.0001932999 28 0.2476261 0.6228089 0.8260947 0.728569 0.8413019 0.810989 0.8399257 0.6199345 0.5075012 0.63 BD
2.099422 3257 1487 0.03337748 111925 -0.1799097 358.0421 10 10 0.8381582 300 0.8188773 543.3682 2.296296 4 100 13 22 100 48 0.5986622 -1.294737 5.635197 9.330051 577 0.0000609278 16.04898 0.0000766135 7.474918 282 0.7579508 160.3743 6.065643 17.29041 10.85667 0.504047 0.4582074 22 17 9.876461 76 4.470588 5916 2659 179 0.6477913 99184 8.410825 183 17.5106 8.7553 16.71801 1.767736 0.05836867 259334910 2821381 118229 0.0001940241 0.0001868255 30 0.2430187 0.7039598 0.9086425 0.9854827 0.9335831 0.8838682 0.9510332 1.021762 0.512006 0.91 BD
-0.5569764 3630 1862 0.0417948 240492 -0.2030963 355.214 10 10 0.3575913 300 0.8332319 500.3044 2.4 4 105 10 13 90 47 0.5986622 -0.04304665 4.281451 9.345531 7 0.0000563109 19.43637 0.002094368 9.288089 282 0.6800677 163.2001 3.987961 16.9188 12.1 0.4707341 0.437509 18 17 11.12187 90 5.294118 6662 3032 179 0.6579207 163281 7.167224 180 13.70833 6.854166 10.56255 1.741863 0.04569444 272804148 2165092 117305 0.0001980198 0.0002440605 30 0.2412223 0.6968788 0.8366295 0.738561 0.8020972 0.8709316 0.5905541 0.8856789 0.477759 0.9866667 BD
1.186299 3119 1309 0.02938206 63905 -0.1725488 358.9749 10 10 0.4999584 300 0.8207624 537.7128 2.391304 4 99 11 20 102 51 0.6086957 -0.8933997 4.739471 9.322666 590 0.0002510786 17.71998 0.001073321 8.273678 283 0.7914862 159.423 6.396179 17.43802 10.39667 0.4993016 0.4622126 18 16 9.415693 90 5.625 5640 2521 182 0.6469127 75243 6.661527 183 16.74264 8.371321 18.07935 1.763288 0.0558088 349048017 2687002 110201 0.0001878993 0.0001893925 32 0.2536554 0.7011476 0.8991853 0.8883262 0.9168442 0.8816442 0.9134526 0.8657192 0.5081143 0.6666667 BD
0.317036 3114 1372 0.03079617 87838 0.09244141 352.9415 10 10 -0.1957495 300 0.8142811 557.1567 2.5 4 99 11 18 102 50 0.6187291 -0.2040075 3.263112 9.325373 2 0.0001734167 13.49778 0.001008682 5.973076 282 0.7927571 160.0125 6.737976 16.87095 10.38 0.483845 0.4575694 22 17 9.398998 74 4.352941 5630 2516 185 0.6504655 87212 8.075853 187 16.30259 8.151293 17.54813 1.875597 0.05434196 268719357 2596390 108177 0.00019516 0.0002014017 28 0.2352623 0.639824 0.9317002 0.8113487 0.9255608 0.9377987 0.7481362 0.8767771 0.495044 0.7833333 BD
1.291048 3191 1459 0.03274898 79897 -0.209353 360.8022 10 10 0.7233296 300 0.8010174 596.9478 2.423077 5 97 7 22 106 52 0.6220736 -0.8537091 4.570218 9.322627 2 0.0001793051 15.97974 0.0000977556 7.275002 280 0.7736276 156.8979 6.441765 17.56305 10.63667 0.5201424 0.4841938 18 19 9.656093 70 3.684211 5784 2593 186 0.6299511 83203 9.322397 191 16.90282 8.451412 14.64148 1.919195 0.05634275 321838062 2680198 117675 0.0001880406 0.0001979545 32 0.2227059 0.6916515 0.9982405 1.107302 1.037143 0.9595973 1.198444 1.017467 0.5177482 0.7266667 BD
-0.5007868 3330 1542 0.03461202 79266 -0.3609835 364.4966 10 10 0.4999584 300 0.8275574 517.3277 2.45 5 98 9 18 104 52 0.6287625 -0.5726505 4.01518 9.320775 1 0.0000119061 18.32999 0.0001847509 8.453268 280 0.741335 157.8907 6.17408 18.50689 11.1 0.5166218 0.4795459 18 19 10.1202 70 3.684211 6062 2732 188 0.6301191 82818 10.49833 189 15.91606 7.95803 22.65221 1.864149 0.05305353 372478728 2550945 117519 0.0001730104 0.0001967675 34 0.2522837 0.6978008 0.8650965 0.8240409 0.7976692 0.9320744 0.7139495 0.9271196 0.4594871 0.6466667 BD
0.968625 3134 1418 0.03182869 85702 0.09263118 353.1346 10 10 0.6342617 300 0.8251605 524.5184 2.296296 4 97 11 22 106 51 0.6254181 -0.0189084 4.490854 9.326785 1 0.0001873805 16.91246 0.0005691352 7.548358 281 0.787698 159.3289 6.574821 17.05235 10.44667 0.5020896 0.4738039 20 18 9.465776 84 4.666667 5670 2536 187 0.6389858 86134 8.294805 189 15.82925 7.914625 16.84629 1.693131 0.05276417 295558218 2531057 109597 0.0001930502 0.0002084244 29 0.2244493 0.6985778 0.877121 0.7580783 0.9078816 0.8465654 0.6304556 0.8855028 0.5158041 0.7433333 BD
1.582814 3187 1441 0.03234495 103903 0.4693164 338.6161 10 10 1 300 0.8223461 532.9617 2.333333 4 102 9 23 96 57 0.6187291 -0.9951757 4.867764 9.329244 1 0.0001451202 14.37012 0.000041689 6.29368 282 0.7745986 165.3636 6.484894 17.00105 10.62333 0.4577578 0.4560553 14 17 9.642738 70 4.117647 5776 2589 185 0.6592665 95208 8.295775 185 16.84073 8.420367 17.97768 1.586733 0.05613578 304173249 2707451 103375 0.0001893222 0.0001876836 30 0.2392398 0.6741663 0.8912403 0.7468988 0.9897712 0.7933664 0.8724182 0.6054297 0.5534203 0.8966667 BD
1.712918 3141 1345 0.03019012 40357 -0.2549902 359.6481 10 10 0.7233296 300 0.8294982 511.5055 2.227273 5 101 6 18 98 53 0.632107 -1.493986 5.748104 9.324251 1 0.0000699376 15.73402 0.0004639327 7.202793 279 0.7859426 158.9953 6.663843 18.11021 10.47 0.5280261 0.4806294 22 20 9.489149 76 3.8 5684 2543 189 0.6275696 63458 9.614482 189 17.05314 8.526569 19.73275 1.685291 0.05684379 389098743 2758430 119065 0.0001815211 0.0001865027 36 0.2474333 0.7047636 0.8553603 0.8680374 0.8681606 0.8426454 0.8426398 0.8958427 0.5057851 0.6466667 BD
0.110673 3016 1240 0.02783327 59336 0.5490032 340.8636 10 10 0.5614878 300 0.8055556 583.3331 2.4375 4 106 12 13 88 48 0.5819398 -0.3706688 4.324383 9.322835 595 0.0000078117 16.02733 0.0009758677 7.251701 283 0.8185164 166.0096 6.806305 16.85093 10.05333 0.433006 0.4180792 20 16 9.071786 80 5 5434 2418 174 0.6768209 73010 6.144303 174 16.69036 8.345179 16.01587 1.868576 0.05563453 331568307 2650251 113417 0.0001939864 0.0001981686 28 0.2257467 0.6257945 0.9754734 0.8999441 1.016935 0.934288 0.878091 0.9212456 0.5195088 0.7333333 BD
0.2036909 3456 1682 0.03775448 157124 -0.2962109 361.8853 10 10 0.5614878 300 0.8161046 551.6862 2.5 4 99 8 16 102 50 0.6187291 -1.068652 5.129683 9.341907 10 0.0000257786 19.10299 0.009499981 9.19871 280 0.7143072 158.9611 4.679451 17.61373 11.52 0.4965995 0.4681334 22 19 10.5409 86 4.526316 6314 2858 185 0.6387534 121684 7.501271 186 16.7514 8.375699 17.94867 1.997236 0.05583799 368885253 2680189 104611 0.0001821825 0.0001880106 33 0.2602892 0.7070336 0.9225521 1.048036 0.8459758 0.9986179 0.9220962 1.164988 0.4569642 0.99 BD
1.430903 3200 1452 0.03259186 84374 0.136607 346.3594 10 10 -0.3440594 300 0.8132254 560.3238 2.346154 4 102 11 24 96 52 0.5986622 -1.226354 9.47816 9.329467 589 0.0001472201 19.79428 0.001160189 9.202941 281 0.7714518 163.2058 5.85733 17.52343 10.66667 0.4895818 0.4587115 20 18 9.686144 92 5.111111 5802 2602 179 0.6535601 85437 7.079153 183 17.00067 8.500334 15.08336 1.804739 0.0566689 311720115 2719726 112837 0.0001839926 0.0001913268 32 0.2493651 0.7035045 0.9369963 0.9617628 0.9718554 0.9023696 1.06735 0.8576839 0.5168671 0.8066667 BD
1.068009 2960 1172 0.02630693 56578 0.5856177 346.8383 10 10 0.6342617 300 0.8208737 537.3788 2.5 4 98 11 25 104 49 0.6220736 -1.07052 5.252363 9.320595 1 0.0001165939 12.07444 0.001372164 5.50781 282 0.8340019 159.0673 6.855804 16.53784 9.866667 0.5149696 0.4705382 24 17 8.884808 100 5.882353 5322 2362 186 0.6434129 71659 5.921962 187 16.44223 8.221116 17.73237 1.721735 0.05480744 350989443 2633309 110369 0.0001990446 0.0001936298 30 0.2479767 0.5802567 0.8986268 0.7423059 0.9366393 0.8608677 0.7399699 0.7442383 0.5194073 0.6633333 BD
-0.02972368 3209 1413 0.03171646 126169 0.1277734 350.3335 10 10 0.5614878 300 0.8086193 574.142 2.583333 5 100 12 23 100 49 0.6053512 -1.310683 6.354852 9.34055 5 0.0000124553 19.30554 0.0002059813 8.329744 281 0.7692881 160.7265 5.250076 16.65175 10.69667 0.5091313 0.4654175 22 18 9.716194 92 5.111111 5820 2611 181 0.6471819 106330 6.513032 183 16.6072 8.303602 14.68456 1.856489 0.05535734 330311835 2640847 116635 0.0002016942 0.0001967462 29 0.244179 0.7059542 0.9601036 0.8347451 0.9921765 0.9282446 0.8438026 0.8264964 0.5149747 0.99 BD
1.416459 3266 1438 0.03227761 77326 -0.1254395 354.5459 10 10 0.5614878 300 0.8306253 508.1242 2.35 6 102 13 18 96 49 0.5886288 -1.185598 7.463005 9.323583 2 0.0002457918 19.6479 0.0001345394 9.437711 282 0.7558621 162.1549 5.730621 18.12205 10.88667 0.4963525 0.4520208 18 17 9.906511 72 4.235294 5934 2668 176 0.6534979 81880 8.187781 178 16.61412 8.307062 19.43775 1.675899 0.05538041 406227342 2681699 105919 0.000169262 0.0001827965 32 0.2212902 0.7069019 0.8497059 0.8802185 0.8615413 0.8379494 0.9395803 0.8239193 0.5052689 0.5133333 BD
-0.06995908 2993 1179 0.02646405 30483 -0.1408785 361.5074 10 10 0.7233296 300 0.8257146 522.8562 2.8 5 98 7 21 104 44 0.632107 -0.8913329 4.215433 9.319904 1 0.00010206 15.33603 0.0000146464 7.080472 284 0.8248064 155.0322 6.778015 17.3404 9.976667 0.5619744 0.4912454 22 15 8.994992 84 5.6 5388 2395 189 0.617048 58595 5.641594 190 16.16826 8.08413 20.23282 1.797827 0.0538942 405653736 2592872 113795 0.0001890717 0.0001920835 30 0.1893045 0.6969743 0.8743415 0.7728427 0.8496047 0.8989134 0.6615654 0.8847447 0.4842291 0.5833333 BD
1.238218 3408 1664 0.03735045 145808 -0.2049365 359.0705 10 10 0.4466592 300 0.8144639 556.6084 2.36 5 99 9 18 102 49 0.6120401 -1.287991 5.335713 9.342914 2 0.0001696657 18.89831 0.001334072 8.367947 281 0.7243678 158.9379 4.741112 17.54497 11.36 0.5086926 0.4707942 14 18 10.38063 82 4.555556 6218 2810 183 0.6382101 116050 7.696054 187 15.54067 7.770337 10.38317 1.73263 0.05180225 370664355 2460032 112185 0.0001823487 0.0002157046 33 0.236999 0.698431 0.9307834 0.9075888 0.9956845 0.8663149 1.106016 0.7051564 0.5330749 0.9933333 BD
1.755143 3077 1285 0.02884335 75143 0.2543799 350.6318 10 10 0.6342617 300 0.81877 543.6901 2.461538 5 99 10 23 102 46 0.5953177 -0.8366818 3.82572 9.324013 2 0.000357426 14.56767 0.0000965379 6.492497 282 0.8022898 159.2967 6.747482 16.90651 10.25667 0.5071255 0.4634495 24 17 9.275459 76 4.470588 5556 2479 178 0.6485565 80883 7.428885 186 16.96373 8.481864 16.68867 1.713013 0.05654576 325209096 2723079 107119 0.0001912046 0.0001900089 30 0.2453719 0.6185387 0.9091808 0.8651613 0.9622087 0.8565063 0.8774551 0.8502568 0.5273927 0.7033333 BD
1.802844 3285 1483 0.03328769 118785 -0.03490112 352.3456 10 10 1 300 0.8246011 526.1967 2.333333 5 100 10 22 100 54 0.6053512 -1.20839 5.945898 9.338257 586 0.0000594599 16.89062 0.0005433778 7.581546 281 0.7514903 161.4424 5.655907 17.32475 10.95 0.4990048 0.4658492 16 18 9.96995 82 4.555556 5972 2687 181 0.6493853 102600 7.285117 182 16.87596 8.437979 17.53843 1.672734 0.05625319 350259108 2717829 112991 0.0001877582 0.0001893274 29 0.2185623 0.6908675 0.8799276 0.912458 0.9237806 0.8363668 1.034115 0.7908456 0.523163 0.9633333 BD
2.00941 2915 1001 0.02246863 30247 0.3309326 346.3377 10 10 0.6342617 300 0.8189942 543.0174 2.352941 4 105 12 13 90 47 0.5752508 -2.123136 10.75268 9.32246 1 0.0003536573 16.67445 0.0000920861 7.327482 285 0.8468767 164.5373 6.855591 16.82392 9.716667 0.4555564 0.4239107 24 14 8.734558 100 7.142857 5232 2317 172 0.6729282 58516 4.263935 176 17.54607 8.773033 13.66408 1.646218 0.05848689 361578540 2827954 118625 0.0002009243 0.0001898673 28 0.2379183 0.7052096 0.9080558 0.864228 0.9935728 0.8231089 0.905803 0.8112927 0.5452583 0.7133333 BD
